Gene,Entrez,P-value,Multiple testing corrected p-value,Z-score,Twist1,Control,Quantity,Human orthologue
Adck3,67426.0,0.641942520271617,1.0,0.464984550638208,320.403790367714,279.537601379569,0.196848857848286,ADCK3
Actr8,56249.0,0.641987332147472,1.0,-0.464921976296843,400.401974802036,461.692500576239,-0.205483208771958,ACTR8
Zmym2,76007.0,0.642013279003231,1.0,-0.464885745496709,3918.73810171732,4176.06842643963,-0.0917561936647999,ZMYM2
Eif4enif1,74203.0,0.642043530003749,1.0,0.464843505389747,1549.87989856405,1392.10911913117,0.154884124356713,EIF4ENIF1
Ndufa1,54405.0,0.642061670227894,1.0,-0.464818176211821,81.4011960709853,101.479703604566,-0.318069312745176,NDUFA1
Calm5,494124.0,0.642399810556177,1.0,0.464346085751758,3.32328603187962,0.0,inf,
Trappc2l,59005.0,0.642409521226333,1.0,0.464332529848109,134.726698470159,90.1325541245026,0.579915595936892,TRAPPC2L
9530051G07Rik,319781.0,0.64244241320816,1.0,0.464286613925414,3.32267480674647,0.0,inf,
Apoa5,66113.0,0.64244241320816,1.0,0.464286613925414,3.32267480674647,0.0,inf,APOA5
Chrna3,110834.0,0.64244241320816,1.0,0.464286613925414,3.32267480674647,0.0,inf,CHRNA3
Ghsr,208188.0,0.64244241320816,1.0,0.464286613925414,3.32267480674647,0.0,inf,GHSR
Kprp,433619.0,0.64244241320816,1.0,0.464286613925414,3.32267480674647,0.0,inf,KPRP
Mir3473c,100628582.0,0.64244241320816,1.0,0.464286613925414,3.32267480674647,0.0,inf,
Sdr9c7,70061.0,0.64244241320816,1.0,0.464286613925414,3.32267480674647,0.0,inf,SDR9C7
Uroc1,243537.0,0.64244241320816,1.0,0.464286613925414,3.32267480674647,0.0,inf,UROC1
Zswim2,71861.0,0.64244241320816,1.0,0.464286613925414,3.32267480674647,0.0,inf,ZSWIM2
Tmem72,319776.0,0.642509345041349,1.0,-0.464193182721271,4.40866364581112,14.6394154419101,-1.73144462992621,TMEM72
Mmp23,26561.0,0.642632058824769,1.0,0.464021895134618,30.9783564714662,18.9596013912742,0.708331972107016,MMP23B
Kpna6,16650.0,0.642718320978785,1.0,0.463901495976232,2033.21856876885,1866.05534920163,0.123773532950186,KPNA6
Rep15,66532.0,0.642759598469656,1.0,0.463843885892013,27.4085234099088,10.0280299694248,1.45058639450395,REP15
Dars2,226539.0,0.642761321357218,1.0,-0.463841481329287,262.733674927658,307.152939350924,-0.225356064995018,DARS2
Acvr1b,11479.0,0.642768759290778,1.0,0.463831100544631,1468.4956466934,1316.14493555787,0.158020619609423,ACVR1B
Odf2l,52184.0,0.642838043758398,1.0,-0.463734405774008,183.180633076331,205.462746750471,-0.165609855597425,ODF2L
Chit1,71884.0,0.642842169796248,1.0,0.463728647530941,10.9553502216197,4.14842400133834,1.40100034376738,CHIT1
Lrrc3,237387.0,0.64284671557215,1.0,0.463722303524882,291.494508268867,252.58256624081,0.206713638598528,LRRC3
4921517L17Rik,,0.643122373024376,1.0,0.463337635629124,50.5198216260389,33.368060358072,0.598381718335373,
1200016B10Rik,,0.643281119866329,1.0,-0.4631161424768,222.077628890378,255.432070713493,-0.201875604107078,
2310079F23Rik,,0.643313286245192,1.0,0.463071264776706,373.448257516546,354.15656564068,0.0765210783390373,
AW549542,100993.0,0.643332826053539,1.0,-0.463044003796661,1.33391098324368,5.70408300184022,-2.09633258160663,
Sesn1,140742.0,0.643347779157558,1.0,0.463023142193448,330.414037094052,283.77884866691,0.219507915814642,SESN1
1810021B22Rik,69120.0,0.643421121849836,1.0,0.46292082213253,27.5348762801585,18.9509799380834,0.538987675394104,
Pcdha2,353234.0,0.643501182364454,1.0,0.462809135600196,4.06953567305642,0.259276500083646,3.97230083849627,PCDHAC2
Rnf144b,218215.0,0.643606599439528,1.0,0.462662084800769,803.86274081196,724.619598462303,0.149725356681055,RNF144B
Scnn1a,20276.0,0.643637438384563,1.0,0.462619068125194,165.389606382254,139.74342257559,0.243088193643242,SCNN1A
Bcl2l13,94044.0,0.643649882032137,1.0,0.462601710953126,1732.84451571064,1561.70612045898,0.15001921567606,BCL2L13
Acad8,66948.0,0.643919749353293,1.0,-0.462225317534894,277.653510361572,309.861147622823,-0.158336235933584,ACAD8
Efcab4a,213573.0,0.644070036863675,1.0,-0.462015734661168,729.248672365898,800.590605862096,-0.134653832600689,EFCAB4A
2410004B18Rik,66421.0,0.644102324335398,1.0,-0.461970710939264,46.1188444697855,60.0496426430552,-0.380799294429363,C1orf52
Stx17,67727.0,0.644189116458935,1.0,-0.461849687075906,487.160765612338,521.524190768227,-0.0983362255171979,STX17
Nfatc3,18021.0,0.644209490114699,1.0,-0.461821278813249,3253.59350029558,3453.56634188753,-0.0860529237754395,NFATC3
Wsb2,59043.0,0.644237520965516,1.0,0.461782194253677,975.800308382354,927.528680352349,0.0731940468324563,WSB2
Wbp5,22381.0,0.644303797572136,1.0,-0.461689784881077,240.427825464675,259.740230599599,-0.111465613897854,WBP5
Fbxl17,50758.0,0.644320626317267,1.0,-0.461666321214796,2721.62951944573,2938.81597423521,-0.110764327658841,FBXL17
A930009A15Rik,77798.0,0.644474575616692,1.0,-0.461451687475973,372.404147347003,440.698858567973,-0.242924020144301,
Rhov,228543.0,0.644507339784748,1.0,0.461406010921956,292.018156745919,247.103986605237,0.240939787711692,RHOV
Elavl3,15571.0,0.644543182439474,1.0,0.461356043749651,3.29261668986267,0.0,inf,ELAVL3
Stfa3,20863.0,0.644543182439474,1.0,0.461356043749651,3.29261668986267,0.0,inf,CSTA
Ttc34,242800.0,0.644543182439474,1.0,0.461356043749651,3.29261668986267,0.0,inf,TTC34
4930428E23Rik,,0.644563451286387,1.0,0.461327788066614,3.55709595531649,0.0,inf,
Ascl4,67341.0,0.644563451286387,1.0,0.461327788066614,3.55709595531649,0.0,inf,ASCL4
Ces2b,234669.0,0.644563451286387,1.0,0.461327788066614,3.55709595531649,0.0,inf,CES2
Dscaml1,114873.0,0.644563451286387,1.0,0.461327788066614,3.55709595531649,0.0,inf,DSCAML1
Fa2h,338521.0,0.644563451286387,1.0,0.461327788066614,3.55709595531649,0.0,inf,FA2H
Gm5547,433637.0,0.644563451286387,1.0,0.461327788066614,3.55709595531649,0.0,inf,
Ptgr1,67103.0,0.644601518921439,1.0,0.461274721068855,138.125672838647,104.508288478406,0.402364126219912,PTGR1
Klk7,23993.0,0.644606747398982,1.0,-0.461267432574488,1.10755826891549,5.90082870950413,-2.41353497876938,KLK7
Eya3,14050.0,0.64469089054835,1.0,-0.461150140447708,1129.23021547624,1289.87130141989,-0.191887488607151,EYA3
Srfbp1,67222.0,0.644717681454766,1.0,-0.461112796345786,93.0867356815123,118.818262898882,-0.352109089979467,SRFBP1
Wnk1,232341.0,0.644730795117612,1.0,-0.461094517319538,14288.7467902102,15416.0930833358,-0.109557798981909,WNK1
2810001G20Rik,66456.0,0.644760161260173,1.0,-0.461053584654926,9.80381258742028,16.4736627764723,-0.748746550901283,
Notch3,18131.0,0.644789925233631,1.0,-0.461012098252923,3040.55921079157,3497.52111211529,-0.201996081627677,NOTCH3
Gm1568,,0.644833849306029,1.0,-0.460950876299911,0.0,3.24215863583127,,
Gm9199,668489.0,0.644847166492904,1.0,-0.460932314970042,5.59125256671154,11.9256985971749,-1.09283035991789,
Tbk1,56480.0,0.644881075441666,1.0,0.46088505381483,795.787483775331,681.911444839425,0.222798809851795,TBK1
Creld1,171508.0,0.644958964614041,1.0,0.460776498397167,166.729789864254,134.196985964745,0.313159626580894,CRELD1
Vrk2,69922.0,0.645020852435355,1.0,-0.460690248196188,23.6519240672472,33.9864214707974,-0.523000913760922,VRK2
1110018G07Rik,68497.0,0.645032463589915,1.0,0.460674066647654,1188.32430947726,1090.53374239243,0.123894211156746,AREL1
5430405H02Rik,74487.0,0.645054361308184,1.0,-0.460643549856424,31.2353785278114,58.6424638224003,-0.908764705179625,
Ercc6l,236930.0,0.645090770606814,1.0,-0.46059281058954,153.326124974693,240.250868419154,-0.647938109556443,ERCC6L
Psmd2,21762.0,0.64517244118227,1.0,0.460479000429595,3312.79594019546,3084.70628706156,0.102916211334425,PSMD2
Sugt1,67955.0,0.645296548290401,1.0,-0.460306065228569,187.041128894319,202.534939500035,-0.114815267743344,SUGT1
C030046E11Rik,226089.0,0.645316590601418,1.0,-0.460278138860012,1512.86637109772,1611.7800733662,-0.0913703398408489,KIAA1432
Mir680-2,751551.0,0.6453305543855,1.0,-0.460258682344842,21.612143922143,38.1369243005649,-0.819346302157841,
Lrrk2,66725.0,0.645341190260395,1.0,0.460243862907092,126.040431028893,89.4679538283093,0.494443666360137,LRRK2
Cir1,66935.0,0.645354010552144,1.0,-0.460225999958487,229.574194406406,253.316853821386,-0.141982583386369,CIR1
Rhoa,11848.0,0.645366466965333,1.0,-0.460208644154915,6647.70148193208,7262.22346883119,-0.127555725893068,RHOA
Eaf2,106389.0,0.645483851321071,1.0,0.46004509667186,93.8816252085892,75.0107255707301,0.323745919709576,EAF2
Clcn5,12728.0,0.645723031347094,1.0,-0.459711893647558,255.785231348156,315.645950288223,-0.303374273962333,CLCN5
Cuedc2,67116.0,0.645772446046678,1.0,0.459643060117168,195.600449111162,160.267230743151,0.287430209768395,CUEDC2
2610203C20Rik,100042464.0,0.645799899656446,1.0,0.459604818816601,548.487280290865,346.84798739448,0.661154650873143,
1700019B03Rik,76406.0,0.64590865606876,1.0,-0.459453333989093,0.0,3.28443619767856,,C19orf45
Car7,12354.0,0.64590865606876,1.0,-0.459453333989093,0.0,3.28443619767856,,CA7
Speer4e,624245.0,0.64590865606876,1.0,-0.459453333989093,0.0,3.28443619767856,,
Grin2d,14814.0,0.646078740812603,1.0,0.459216447179267,27.5588523024349,17.8489383757577,0.626677539999213,GRIN2D
Bpifb6,228796.0,0.646093487549746,1.0,-0.459195909764002,0.0,3.66250670315475,,BPIFB6
Tuba3b,22147.0,0.646093487549746,1.0,-0.459195909764002,0.0,3.66250670315475,,TUBA3D;TUBA3C
Vstm2a,211739.0,0.646093487549746,1.0,-0.459195909764002,0.0,3.66250670315475,,VSTM2A
Snora28,100316932.0,0.646118433843985,1.0,0.459161168119342,42.3669439558472,30.5625231851005,0.471175412383761,
Mrpl24,67707.0,0.646249752531986,1.0,0.45897829529455,243.997536586916,202.249966561367,0.270727118200151,MRPL24
1200014J11Rik,66874.0,0.646261211573255,1.0,0.458962338299769,1480.01836645657,1299.65477739254,0.187486622989073,C17orf85
2810006K23Rik,72650.0,0.646424046264871,1.0,-0.458735599642011,180.413727819368,206.951569182374,-0.197984069104629,C12orf65
Atp6v1g2,66237.0,0.646437728446844,1.0,0.458716549004641,100.812679312616,68.9532480953251,0.547986681760953,ATP6V1G2
Mir301,723834.0,0.646492273223074,1.0,0.458640604238277,9.39669091899819,2.50660669742762,1.90641714971514,MIR301A
2700090O03Rik,,0.646549827878109,1.0,-0.458560471571311,20.6096744220962,28.0906211172517,-0.446766810208724,
9530082P21Rik,638247.0,0.64655484731795,1.0,0.458553483204059,165.888009927272,128.039975422097,0.373615309719583,
4930578I06Rik,67750.0,0.646655191894629,1.0,0.458413782123132,3.26255857297888,0.0,inf,C8orf74
Gm5084,100503759.0,0.646655191894629,1.0,0.458413782123132,3.26255857297888,0.0,inf,
Fam131c,277743.0,0.646786622451706,1.0,0.458230816250375,26.4519818748667,10.3520232146839,1.35346306041175,FAM131C
Ccdc9,243846.0,0.646895497050972,1.0,-0.458079262382103,176.343237284602,200.183289477883,-0.182935298770625,CCDC9
Abhd14a,68644.0,0.646936851462376,1.0,-0.458021699636851,75.5528831398215,91.1391214646981,-0.270583653291908,ABHD14A
Efhc2,74405.0,0.647090821670878,1.0,0.457807396111444,12.2081867663781,4.32394696758454,1.49742820455299,EFHC2
4931403E22Rik,70942.0,0.647157194367375,1.0,-0.457715021720153,19.1775206539593,34.3796378408105,-0.84213813230828,
Pcolce2,76477.0,0.647198906423078,1.0,-0.45765697084517,4.64912858088148,16.6847527588161,-1.84349807614292,PCOLCE2
Trp73,22062.0,0.647206614365119,1.0,0.4576462438328,429.836128396393,387.927077689157,0.148001267720491,TP73
Xpc,22591.0,0.647311228226027,1.0,0.457500659701495,452.011421324828,401.415850198948,0.17126164310496,XPC
Syap1,67043.0,0.64738104027217,1.0,0.457403512328555,319.18673352691,214.280394502732,0.574900832294574,SYAP1
LOC624759,,0.647425011568904,1.0,-0.457342326021689,47.4681284321448,64.2840061309867,-0.437500671009976,
Isg20l2,229504.0,0.647609562046099,1.0,0.457085541663197,751.700380604938,686.659631622202,0.130562583523918,ISG20L2
D330050I16Rik,414115.0,0.647631639481047,1.0,0.457054825040231,86.9605185373065,72.1933986002229,0.26849362064289,
Edf1,59022.0,0.647744728869951,1.0,0.45689748906071,1474.27451076838,1432.11267281288,0.0418601776403381,EDF1
Prss48,368202.0,0.647995830624966,1.0,-0.456548183354898,152.950329764717,197.73442681531,-0.370500857888457,PRSS48
Hint1,15254.0,0.648129367177787,1.0,-0.456362444380462,200.17626635933,251.216825377062,-0.327662159675636,HINT1
Mcl1,17210.0,0.64824922418109,1.0,0.456195746003574,4222.85195443071,3929.82483252202,0.10375266231667,MCL1
Vps53,68299.0,0.648290582072724,1.0,-0.456138227956213,2274.59684910777,2545.2999683213,-0.162224826760492,VPS53
Gm5475,432982.0,0.648325843816606,1.0,-0.456089189253195,0.339127972754702,4.63890390759953,-3.77388226768006,
6530418L21Rik,,0.64843531484588,1.0,0.455936954272062,325.802920708168,287.947935418202,0.178191559200928,
Mirlet7b,387245.0,0.648497455783835,1.0,0.455850543192261,76.5165765555024,61.8408207267471,0.307212860937033,MIRLET7B
Ccdc42b,546886.0,0.648501756324843,1.0,-0.455844563131796,0.444636994414561,4.39366395446894,-3.30472463801737,CCDC42B
0610009D07Rik,66055.0,0.648718309935988,1.0,-0.45554345844086,115.689765982896,139.679731569758,-0.271861443541606,
Ybx2,53422.0,0.648722070202187,1.0,0.455538230383144,40.943545895106,22.711691574082,0.850200889210607,YBX2
1700008P20Rik,,0.64876759608278,1.0,-0.455474934806677,0.0,3.4972083698136,,
Odc1,18263.0,0.648884420942248,1.0,0.455312519128681,1455.97114372235,1348.26937840199,0.110872993104549,ODC1
2610028H24Rik,76964.0,0.648952902718523,1.0,-0.455217317971588,0.678255945509403,5.95650914943548,-3.13456538345727,C21orf58
4833420G17Rik,67392.0,0.649036192575343,1.0,-0.455101536658464,866.505228927539,992.844676608458,-0.196359580810745,C5orf34
1700009P17Rik,75472.0,0.649045142841074,1.0,0.455089095248173,29.1413732712049,20.0107439385618,0.542294061963754,C1orf192
Eif4a1,13681.0,0.649100392081894,1.0,-0.455012297023752,5824.06290127647,6621.62053694691,-0.185158399975307,EIF4A1
Smyd5,232187.0,0.649109022871055,1.0,-0.455000300191171,697.121261468872,827.531931218787,-0.247405351967118,SMYD5
Trappc6a,67091.0,0.649177378969384,1.0,-0.454905287245127,82.5511293102343,109.123849821165,-0.402606591108377,TRAPPC6A
Snx4,69150.0,0.64921876710504,1.0,-0.454847760962057,599.580027095524,668.599178511213,-0.157189256594243,SNX4
Kcnq5,226922.0,0.649314644900442,1.0,0.454714504080126,67.3641322785013,32.9855442696788,1.03014672957829,KCNQ5
Sfxn4,94281.0,0.649347624853756,1.0,-0.454668668370495,97.7894398406557,119.468518920396,-0.288879920690571,SFXN4
Derl1,67819.0,0.649448704201222,1.0,0.454528193720288,857.301218161479,786.542912933222,0.124276713689506,DERL1
Ankrd17,81702.0,0.649527489927846,1.0,-0.454418707767279,8943.53490658366,9688.35905378696,-0.115407167563138,ANKRD17
Rg9mtd2,,0.649554502358065,1.0,0.4543811707286,169.544571117748,135.631838260758,0.321968712533238,
Gabbr2,242425.0,0.649644928281037,1.0,-0.45425551763092,4.55895423023009,12.1755520542107,-1.41721235691926,GABBR2
Ccdc90b,66365.0,0.64976403740088,1.0,-0.454090018184234,223.946473726199,250.00081222923,-0.158778832461074,CCDC90B
Ppic,19038.0,0.649797073848598,1.0,0.454044116985546,620.341151221856,479.752758416499,0.370770729878933,PPIC
Acer1,171168.0,0.650004699737127,1.0,0.45375566121742,79.5304490949342,59.5317233117569,0.417848659801176,ACER1
4930579G24Rik,75939.0,0.650136776363745,1.0,0.453572186094128,149.696290035495,125.082822407345,0.259154788971391,C4orf46
Snora69,104369.0,0.650194290744408,1.0,-0.453492294382399,16.1490012848664,28.3454239201688,-0.811670899577005,
Hn1,15374.0,0.650257038806691,1.0,-0.453405136002771,787.664051860503,901.383723678021,-0.19456096531117,HN1
Slc25a19,67283.0,0.650339828403364,1.0,0.45329014477973,88.9337950255658,81.271203452502,0.129987492693084,SLC25A19
Nr2c2ap,75692.0,0.650384143490384,1.0,-0.453228595474485,37.6237060849592,53.9189158801951,-0.519149522216318,NR2C2AP
Rheb,19744.0,0.650514535038797,1.0,0.453047504371782,536.629974721435,467.995078198036,0.197434284572492,RHEB
A330041J22Rik,319556.0,0.650535583044263,1.0,-0.45301827375864,19.0106729482655,26.9443120755606,-0.503171151205965,
Mknk2,17347.0,0.65064824819553,1.0,-0.452861815563292,515.209579232248,591.309066834287,-0.198752981264242,MKNK2
B4galt4,56375.0,0.650656969960209,1.0,-0.4528497041033,143.373739985738,161.993201199447,-0.176152457519858,B4GALT4
Mir3109,100526560.0,0.650703862013728,1.0,0.452784588691385,58.9141962774187,40.6368386656582,0.535827143083743,
4933421O10Rik,100504166.0,0.650715059664681,1.0,0.452769039653034,310.590618999147,265.8830776693,0.224222296891169,
Fastkd3,69577.0,0.650723902311727,1.0,0.452756760846307,360.078524233389,330.201757335706,0.124963758720432,FASTKD3
Ctla2a,13024.0,0.650936693695329,1.0,0.452461301547948,152.248051337441,120.60587066692,0.336123628583659,
Lrrn1,16979.0,0.650950026615687,1.0,-0.45244279019954,4.44636994414561,12.6153008664219,-1.50447472132928,LRRN1
Sez6l,56747.0,0.650957571038946,1.0,0.452432315635233,10.4675360593964,2.72360563566398,1.9423321593654,SEZ6L
Terc,21748.0,0.6510141290322,1.0,0.452353792944916,116.172292096604,101.994762319247,0.187770948745868,
2810422J05Rik,,0.65110325705448,1.0,-0.45223005708463,301.845296958762,376.064166716301,-0.317169522949676,
Acan,11595.0,0.651145271697249,1.0,0.452171730827481,17.1048172386475,11.4093034355138,0.584191974866316,ACAN
Zfp827,622675.0,0.651147828208363,1.0,-0.4521681818353,2034.94728456707,2244.61954654367,-0.14147951314762,ZNF827
Pisd,320951.0,0.651228855097506,1.0,0.452055701881047,289.69866943729,247.724118818664,0.225818719908854,
Tmem45b,235135.0,0.651238692387709,1.0,-0.452042046335146,205.436955688341,230.807244038653,-0.167992775791178,TMEM45B
Pitpnm3,327958.0,0.651259573096901,1.0,0.452013061245868,1439.92397464454,1371.25202097414,0.0704988951175875,
1700030J22Rik,69528.0,0.651292896600481,1.0,-0.451966804756549,113.658245244376,137.463871528315,-0.274350149984925,C16orf46
4632427E13Rik,666737.0,0.651398808018818,1.0,-0.451819795111191,566.4126533778,639.768401852486,-0.175696244663627,
4933402D24Rik,74426.0,0.651435332257993,1.0,-0.451769100146428,8.93755975915742,17.2821380611889,-0.951328823475926,
Dnpep,13437.0,0.651451185678564,1.0,0.451747096254836,329.451612588127,303.89067262393,0.116514193816394,DNPEP
Slc29a4,243328.0,0.651707444707872,1.0,0.451391449659828,65.5709456225649,57.3321237851061,0.193712978079241,SLC29A4
Thoc6,386612.0,0.651818576760489,1.0,-0.451237233873985,127.193725722278,145.610078532729,-0.195082710057046,THOC6
Snhg8,69895.0,0.651895885661531,1.0,-0.451129960146309,59.3418175896602,83.5088537748988,-0.492880047072282,
Wdtc1,230796.0,0.651919954864027,1.0,0.451096562812906,1576.60536726575,1470.11562989378,0.100891958360101,WDTC1
Gpr68,238377.0,0.652001167717053,1.0,0.450983879255126,17.0820253585303,8.39522085650864,1.02483885627595,GPR68
2310040G24Rik,381792.0,0.652024143411162,1.0,-0.450952001313883,0.0,3.35655795413435,,
Tmeff2,56363.0,0.652078588771574,1.0,-0.450876462182945,17.8882002611327,29.2469078607826,-0.709275858762467,TMEFF2
Smu1,74255.0,0.652091842665479,1.0,-0.450858073721212,1149.65970201266,1264.28198277505,-0.137111386811961,SMU1
Podnl1,244550.0,0.652095788434988,1.0,-0.450852599387266,3.20244233921129,9.44373981740921,-1.56018570000129,PODNL1
Tmem151a,381199.0,0.652186459039672,1.0,0.450726807325257,30.3007500591971,25.0737569317053,0.273175327461494,TMEM151A
Clcnkb,56365.0,0.652332374411201,1.0,-0.450524386287228,1.25846007846762,6.37127420200855,-2.33992247708796,CLCNKA;CLCNKB
